key,author,date,stars,title,helpful_yes,helpful_no,text
49_breyers,Annabelle,2019-07-28,1,Disgusting. Barely any cookie dough.,0,0,"This is literally the worst ice cream that I have ever had. It barely had any cookie dough in it (it was mostly chocolate chips which is not why I brought the ice cream). Where there are actual cookie dough pieces, it tastes like chalk. The actual ice cream tastes like milk or spoiled milk or something. It is truly disgusting. My roommate brought the cookies and cream flavor so it doesn't have anything to do with how our freezer was or the store's freezer because the other ice cream tasted significantly better. Like something I would actually spend money one. I personally don't have a car to drive back to the store to get a refund or I would've and Breyer's doesn't have a return policy or a ""satisfied or your money back""."
49_breyers,DisappointedPrego,2018-11-17,1,Tastes off,2,0,Can't put my fiunger on it but it just tastes strange. Left a bad taste in my mouth. Only ate a few spoonfuls and I am totally turned off. Gonna throw the rest away. The texture was also weird. Not thick and creamy. Best way I can describe it is almost spongy and foamy.
49_breyers,Brooke,2018-10-15,1,Weird Chemical Taste,2,0,We bought this and it was just so bad. We couldnt place the weird aftertaste that just overpowers everything. It tastes so chemically and is super unpleasant to eat. Expiration date is so far away too and it was brand new. Throwing it away and never getting again.
49_breyers,SammieJo,2018-08-27,1,Terrible,2,0,"As with other reviewers, the taste was just off. It almost tasted like it was spoiled and I couldn't take more than a few bites. I wasn't about to go return it to the store so it was thrown out. It was not out dated or even close to that. I'm very disappointed."
49_breyers,RachelT7,2018-10-22,1,Choclate chip and cookie dough not worth the money,2,0,"So I've always bought ""Breyers"" brand for every ice cream flavor and have always fell in love. Cookie dough and chocolate chip is the exemption, the taste was disgusting, I was so disappointed. It's the only flavor from this brand I would not recommend."
49_breyers,1002janne,2018-09-15,1,Disappointed,2,0,"This ice cream has an off, unpleasant taste.  We threw it all away.  Actually, I was looking to see if the ice cream was recalled and came upon this product website.   I was relieved to see it wasn’t recalled but am very disappointed with the product.  "
49_breyers,Sabsron,2018-01-22,1,What has happened?,2,0,This used to be one of our favorites. Bought some last week at Walmart and it tasted horrible. Thought maybe we just got a bad batch. Bought some today at public and it was also awful. Has the recipe changed? I will not be purchasing again.
49_breyers,BellaB,2018-03-23,1,Save your money! Avoid this flavor!,2,0,Horrible flavor. I thought it tasted like sour milk. I checked the expiration date on the carton and online to make sure there wasn’t a recall because it was so TERRIBLE! I immediately threw it out. Never again!
49_breyers,Something changed,2018-10-25,1,What changed?,2,0,"We used to purchase Breyer's chocolate chip cookie dough ice cream often. However, the past 3 times we have bought it the cookie dough has been terrible. Something has changed. Unfortunately, not for the better!"
49_breyers,Ohmandy115,2018-11-01,1,Tastes spoiled,2,0,"Purchased this from my grocery store and the taste was so bad I couldn’t eat it. It tasted and smelled like spoiled milk. From reading other reviews, I’m not alone. It was absolutely disgusting."
49_breyers,RVA81,2018-09-09,1,Terrible Flavor,2,0,"This is by far the worst flavor of ice cream I have seen. The cookie dough is the worst part. It tastes bitter, like something is wrong with it. I will not be buying this flavor again."
49_breyers,I scream,2018-08-23,1,"No dough, strange taste",0,0,"I used to purchase Breyers because their quality is usually superior. Unfortunately, the last couple times I've gotten cookie dough (my favorite), it's been disappointing. The most recent tub had a total of 5 chunks of cookie dough, and the whole batch had a strange, fake strawberry flavor to it. I let my wife try it before I said anything about it, and she independently said it tasted weird. Actually, I think the word she used was ""awful."" I'll be buying the off-brand from now on. It's much more affordable and the quality is so much better. Too bad."
49_breyers,Sad145,2017-12-21,1,Awful!,2,0,The worst ice cream I’ve eaten. It had a after taste and would melt very quickly. There was NO dough! I would not give this to a family member!!!
49_breyers,Laura,2018-06-21,1,Disappointing,2,0,I was very disappointed with your cookie dough ice cream . There was less then ten cookie doughs . I basically paid for chocolate chip icecream
49_breyers,Sugarfam,2018-03-09,1,SO bad,2,0,This was so bad. It doesn’t taste like vanilla at all but has more of a berry taste. Extremely disappointed and won’t be buying again.
49_breyers,Anonymous,2018-03-23,1,nasty,2,0,the cookie dough tasted artificial and bitter. it had an awful taste that i tried not to get it in my spoon when eating the ice cream.
49_breyers,Ethan,2018-02-06,1,Weird After Taste,2,0,This is the only one of Breyers flavors that has a off putting after taste. Makes the whole experience unpleasant.
49_breyers,PeterGibbons,2018-04-30,1,What happened?,2,0,Breyer's needs to do a full investigation as to why this flavor tastes so weird. I am not buying Breyer's again.
49_breyers,Jackie27,2018-03-01,1,Tastes gross,2,0,I have tried this ice cream twice and both times it tasted like soap. Something about the flavor was way off.
49_breyers,Bleh,2018-02-27,1,Not good.,2,0,I love ice cream and Breyers is one of my favorite brands - except this flavor. It isn’t good at all.
49_breyers,Annie2001,2018-03-18,1,TASTES LIKE GREEN OLIVES,2,0,I love Breyers ice cream but this is the worst ice cream I have ever had. Tastes like green olives!!!
49_breyers,honeyb,2018-02-12,1,No cookie dough,2,0,I bought this and literally got through half the tube and only saw one piece of cookie dough.
49_breyers,Cmoore,2018-03-17,1,Tastes like Blueberries,2,0,I am not sure why but our carton of cookie dough ice cream tasted like blueberry flavoring
49_breyers,Penny,2018-09-09,1,Bad cookie dough ice cream,1,0,"Usually Breyers is my favorite. But not any more!
I recently bought Breyers cookie dough ice cream and the cookie dough was awful. Was like the dough had been freezer burnt and old and then added to the ice cream. It was not enjoyable at all. I threw the whole carton away. The cookie dough looked white like tablets. I’m going to explore different brands!"
49_breyers,couture1004,2020-06-03,1,i want to give ZERO stars,0,0,"I remember Breyers was amazing before year 2000 so on a nostalgic icecream-craving spree I showed up at a gas station and purchased a tub of this for $8.50 CAD. Didn’t think too much when I grabbed it from the store’s freezer and the container was kinda squishy... Tossed it in the freezer for two hours and still came out squishy, meaning the ice cream is too soft (the texture I hate)... Ate a few spoonfuls and felt super disgusted I tossed entire tub into the garbage and vowed I will never purchase this brand ever again... gags"
49_breyers,Lizzy,2018-01-28,2,"Plenty of cookie dough, but not vanilla flavored!",1,0,Purchased some cookie dough today at Meijer for the kids. They said it tasted strange - I gave it a try and it is definitely not vanilla flavored. It tastes fruity - strawberry perhaps? Can't taste vanilla or cookie dough at all. We buy this occasionally and it has never tasted like this before. I'm wondering if we got a wonky batch.
49_breyers,Linda Lu,2020-04-28,1,Horrible taste,0,0,"I thought my freezer was broken because the chocolate chip cookie dough “ice cream” I was scooping was completely soft. That was my first clue. Then there was the taste, which was just awful. Tasted like chemicals to me. So, I look at the container again and it says very small at the bottom, “Frozen Dairy Dessert.” Not even ice cream! Then I look at the ingredients, and it has all of stuff in it that I don’t recognize. I always bought Breyers because of their natural ingredients. Please do better than this."
49_breyers,TastesHorrible,2018-03-09,1,Tastes like cough medicine,1,0,"I can't believe how bad this tastes. I tried it last night, and both my wife and i couldn't get past the first few bites. I tried it again tonight to see if it was something I was eating, and it still tastes horrible.
I just don't understand how it's even possible for it to tastes so bad."
49_breyers,Janmar,2018-02-06,1,Disappointment,1,0,"This product had a very strange taste that I cannot describe. I had been looking forward to it, and I am wondering if something was wrong with it or if it is just not good. There are plenty of other good choices for chicolate chip cookie dough ice cream or “frozen dessert”"
49_breyers,icecream4lyfe,2018-05-26,1,What happened?!,1,0,"I grew up eating Breyers and cookie dough was one of my favorite flavors. I bought some for the first time in years and oh my god, it was HORRIBLE. It tasted like it was made with spoiled milk and it had a weird aftertaste that reminded me of bananas. So disappointing."
49_breyers,Anonymous,2018-08-24,1,Frozen dairy dessert.,1,0,"After staying away from Breyers for a decade, I decided to give them a try. What a mistake!!! Little did I know that things that are NOT ice cream hide out in the ice cream section of the freezer at the grocery store. I thought that this stuff was disgusting."
49_breyers,HitchHiker,2018-03-15,1,Made to taste spoiled,1,0,Ice cream taste like sour milk. Yet the best by date is in a year and three months! It taste pretty bad (to what ice cream is suppose to taste like) but I am mostly worried that it might actually be spoiled milk. Who knows.
49_breyers,Alimama4,2020-09-09,1,Why can’t your ice cream BE ice cream,0,0,"I am horrified to recently learn that despite being packaged the same not all of your flavors are “ice cream”. I guess kudos to your Marketing team bc I thought every time I bought your “ice cream” I was feeding my family a good ice cream. Sadly, cream isn’t even on the ingredient list and you use skim milk. It’s no wonder you have to add corn syrup, sugar and fructose. ALL of your products will stay at the store rather than come home to my family from now on. I only wish I had known sooner."
49_breyers,TweedleDee,2017-08-16,1,Really Disappointed,1,0,I've never had an issue with Breyers before but my most recent purchase had hardly ANY cookie dough in it. You might as well call this chocolate chip. Why am I paying $4-$5 for a product that cuts corners?
49_breyers,Mema3,2018-06-04,1,Something is wrong or recipe needs to be changed,1,0,I was highly disappointed in the Chocolate Chip Cookie Dough Ice cream. It was almost like snow cream and did not have a ice-cream smoothness. The taste wasn't good at all and not up to Breyers quality.
49_breyers,Jazzy143,2018-08-10,1,Weird taste,1,0,everyone says it taste sour but I wouldn’t say that. I just had a weird taste. I prefer publix brand of this flavor. All the other ice cream flavors for breyers are good except for this one.
49_breyers,DM22,2018-01-23,1,Very disappointed!,1,0,Tasted like cream. No sugar?!? I eat ice cream a lot! I would never turn down a bowl. Tonight I just couldn’t eat this fake tasting frozen cream. Yuk! Chocolate chip cookie dough.
49_breyers,Daved,2018-07-04,1,Awful,1,0,"Presented in a container made to look like ice cream, but it turns out to be a frozen dairy dessert. Tastes, fake, like chemicals, too sweet, too slimy. Avoid at all costs."
49_breyers,Amarc,2018-10-02,1,What a let down,1,0,This cookie dough tastes nothing like the Mrs Fields you used to sell.... this one has no chunks in it and the ice cream is gritty.... disappointing
49_breyers,pdsr,2018-07-17,1,This stuff is absolutely atrocious. Tastes rotten,1,0,"This is the first time, in 44 years, I've had spoiled ice cream. It was a great experience although I will never buy this great ice cream again."
49_breyers,Meagan,2018-07-08,1,Disgusting,1,0,Got a full bowl that only had one piece of cookie dough that tasted like bleach. Disgusting. Not worth the $4 I paid For it.
49_breyers,Xenak20,2019-02-20,1,Worst “cookie dough” ice cream ever,0,0,"I’ve never tasted an ice cream I haven’t liked until now. The “cookie dough” pieces tasted disgusting, nothing like cookie dough at all and left the worst aftertaste. The overall ice cream was good but not with the cookie dough pieces. I picked them out and just ate the vanilla and chocolate chips. Very disappointed as I love the natural vanilla ice cream but will not be buying the cookie dough kind every again, will buy a different brand that actually taste good."
49_breyers,MOmom,2019-03-16,1,Huge disappointment,0,0,"This used to be one of my favorite ice cream flavors. The cookie dough used to taste just like real cookie dough. I just bought a container after several years of not having this flavor and I'm so disappointed! It's nasty. The ice cream is tasteless and the cookie dough is dry, crumbly, and tastes terrible. Also leaves a bad aftertaste. Please bring back the original cookie dough!"
49_breyers,Meka,2018-12-19,1,No cookie dough,0,0,"I believe in he entire carton, there may have been five pieces of cookie dough. I purchased the loaded Brewers ice cream because I expected more cookie dough after purchasing Walmart’s brand a week earlier. I must say that Walmart had the better brand. Very disappointing. I could have purchased plain vanilla ice cream and been better off."
49_breyers,Alfred65,2017-09-08,5,It was super Yummy!,1,1,"This ice cream is just a honest delight , i wouldn't prefer anything else."
49_breyers,Marc,2019-04-16,1,Terrible,0,0,"I wish I could give this zero stars. The ice cream and chocolate chips taste weird and the cookie dough doesn’t taste like regular cookie dough, not sure what it tastes like but it isn’t good also the pieces are not soft and chewy. If you like being disappointed then I would recommend it otherwise stay away."
49_breyers,tkrugs,2019-08-19,1,disappointed,0,0,"hey breyers!! wow we love your ice cream and usually have no complaints, but our most current purchase of the chocolate chip cookie dough flavor tasted distinctly sub par. very sad to have the ice cream last more than a couple days, haha! hope to see improvement in the future."
49_breyers,mayonnaise2739,2019-07-18,1,Absolutely not,0,0,"The flavor was horrible and at first it taste like rice pudding then the cookie dough kind of taste like bad coconut. Overall the ice cream was way to sweet and nasty , I don’t recommend but I do recommend turkey hills chocolate chip cookie dough ice cream ."
49_breyers,c4mpbellh4mm,2020-06-29,1,No cookie dough,0,0,Cookie dough ice cream is my favorite so I was really looking forward to eating this one but there was next to no cookie dough! I thought maybe it would be towards the bottom but I only found TWO pieces of dough in a 1.5 qt tub. Very disappointing :(
49_breyers,beee323,2018-05-28,1,awful,0,0,There is something wrong with this icecream. It tastes like huckleberry and my family agrees. I will never be buying again sad to say. I have never had an issue with it before and I was very surprised and disappointed.
49_breyers,Jmsh,2020-03-20,1,What's wrong?,0,0,"All the reviews are old but we bought this flavor in January 2020 and it's terrible! It's poorly flavored vanilla with NO choc chip cookie dough AT ALL. THROUGHOUT the whole carton, none at all. Very disappointed."
49_breyers,Tiny Elvis,2018-05-05,1,It does get one star for being ice cream,0,0,"Breyer used to make Mrs Fields Cookie Dough Ice Cream that was really quite good. This stuff they're selling now is horrible. It's tasteless, has very few pieces of cookie dough & it's a huge disappointment."
49_breyers,Sparkle Mom,2020-02-02,1,Not Satisfied,0,0,"It doesn’t even taste like ice cream, let alone the cookie dough not tasting like cookie dough. About the only thing right are the chocolate chips. Disappointed, wish I bought something else."
49_breyers,MissyStJRay,2019-11-06,1,Very disappointed,0,0,"This is the 3rd time I have attempted to try the cookie dough once again from stop and shop in pawtucket and well, this batch once again is just vanilla no chunks anywhere...unreal"
49_breyers,Steveinpa,2020-09-04,1,There’s something wrong with the cookie dough piec,0,0,"The cookie dough is dry and crumbles. It feels like it’s been dehydrated. Based on other reviews here it’s been a problem for a while. C’mon Breyers, fix your cookie dough."
49_breyers,MHCS,2020-01-02,1,Terrible. Don’t Buy. No Cookies.,0,0,"We bought this ice cream and it had critically
No cookie dough. What a sham. I’ve been a huge bryers fan for a long time but am extremely disappointed with this flavor."
49_breyers,HeyJoddie,2019-06-25,1,Tuh*,0,0,Honestly ...this flavor was disgusting. There was no plus side to this what so ever and I will honestly never purchase again or give it a second chance
49_breyers,Disappointed007,2020-05-20,1,Chalky cookie dough,0,0,"The cookie dough in this was dry and chalky. Made the whole point of getting cookie dough ice cream, or frozen dessert I guess, pointless."
49_breyers,Al56623,2018-09-09,2,Tastes like blueberries!,0,1,"The cookie dough chunks in this taste like blueberries. While I love blueberries, I dont lolovlolove them in my cookie dough ice cream!!"
49_breyers,Delilah,2020-08-31,1,What happened Brewers??,0,0,"Taste like corn syrup! You use to be about quality, NO MORE!
Your frozen dessert is full of chemicals and taste fake!"
50_breyers,Michaela12,2017-09-12,5,Best Non Dairy Ice Cream!,20,0,"I got the news that I had to cut dairy from my diet earlier this year due to health reasons, and my search for a good non dairy ice cream subsequently started. Breyer's Oreo Non Dairy Ice Cream is the winner by far! As I am also allergic to Soy, this ice cream is perfect for me as it contains neither. I'm also a big fan of Oreo. Unlike a lot of other milk-free products, this ice cream tastes real and differs very little in flavor from regular ice cream! I will add, though, that my favorite ice cream before going dairy free was mint chocolate chip. Breyer's, if you released a mint chocolate chip flavor of this ice cream, I would be forever grateful."
50_breyers,Zaporha,2017-07-14,5,Hands Down Greatness,16,0,"Thank you Breyers for making non-dairy ice cream. Breyers has been my favorite brand of ice cream for years until I developed a dairy allergy, which didn't allow me to eat any ice cream. As of recent I am able to find non-dairy ice cream but the size are awful and pricey. Now I have options thanks to Breyers. My hope is that you will continue to make MORE flavors. I am not a cookies & cream kinda eater but this one is really good, its soft and the taste is typical Breyers. THANKS A BUNCH!! The price is I paid was decent, it's backed by the best ice cream brand, so I don't mind paying $6 for Breyers ice cream and it's over a pint."
50_breyers,ozopixq,2018-06-07,5,Best non-dairy ice cream ever!,4,0,"This is an amazing ice cream! Most non-dairy ice creams don't have the same texture as dairy ice cream, but texture of this almond milk ice cream is perfect. The flavors as well balanced and the almond milk isn't overpowering the flavors of other ingredients. I would highly reccomend this ice cream to both dairy and non-dairy eating friends :D I hope to see more flavors of almond milk ice cream in the future!"
50_breyers,Feefee,2018-04-08,5,Great product for a great price!,3,0,"AWESOME AWESOME AWESOME! I love this product, super delicious and at a fraction of the cost compared to other vegan ice creams. I also like that there's coconut oil and ground almonds in the ingredient list. Can't wait for more new flavours!"
50_breyers,julz1479,2017-08-03,5,Love this!,11,0,"Breyers Non-Dairy Oreo Cookies and Cream was absolutely amazing! I am lactose intolerant and also vegan so I feel as though I am an expert on non-dairy products. Most non-dairy ice creams taste strange or are just not worth eating. Breyer's non-dairy Oreo was the best I have ever tasted. It tastes just like real ice cream, is creamy, and delicious. This is now my go to ice cream. I highly recommend this for anyone who wants to cut back on dairy but also it is great for anyone at all! My kids love it and they are very tough critics and eat dairy ice cream. Will be buying again!"
50_breyers,Vegangirl,2017-07-06,5,Wonderful,33,0,"This is a great vegan ice cream, and a great price! Thrilled to see Breyers offering vegan ice creams. Hopefully they'll come out with a chocolate vegan ice cream soon!"
50_breyers,EricS,2019-03-30,3,ANYONE else getting nearly half empty containers,2,0,"Each time I've bought this, there is a considerable amount of missing product. Tonight being the worst.
What's the deal?
The product is great but this repeated issue is frustrating."
50_breyers,Talia,2019-07-11,3,So Happy For Vegan Ice Cream!,0,0,"First off I just want to say I’m super happy the Breyers is now offering a vegan option! It’s better for your health and better for the animals! It’s also so great that you offer a normal size container. However I’m not a fan of this flavor, I really hope you can make the flavor more tasty so that people trying to be more health conscious wont be able to taste the difference. I am thinking it needs more of a creamy texture. Maybe adding peanut butter or using coconut milk would make it better. Anyway I really hope you can change the recipe slightly so that vegans, lactose intolerant people and normal diets will choose this option."
50_breyers,KarrieO1971,2017-07-26,5,Delicious and smooth,1,0,"I was surprised how delicious Breyers non-dairy Oreo cookies and cream almond milk frozen dessert tastes. You can't tell the difference between almond milk and cow milk in this dessert and it's healthier for myself and the environment. My children had a bowl each and when they finished I asked them how was it? They both loved it and said they couldn't taste the difference, I regularly buy Breyers Oreo ice cream, favorite in our house. It would be great if there were more flavors to choose from, I will definitely buy Breyers non-dairy Oreo cookies and cream again. Looking forward to trying the vanilla peanut butter. What a great new product that Breyers has introduced to their customers."
50_breyers,Veronica,2020-07-17,5,Tastes Just Like Ice Cream!,0,0,"The second best non-dairy ice cream I've ever had (first place is Breyers' Vanilla Peanut Butter). Bought a tub of this and a tub of your regular Oreo and forced all my family and friends to try it and about 50% guessed correctly! I challenge anyone to try to tell the difference- it's hard! (free advertisement idea, Breyers) It's fantastic to see Breyers expanding their products to encompass more dietary restrictions/choices.
Two suggestions when you decide to expand your selection:
1. something with a coconut/soy/oat base for people with nut allergies or who are wary of almonds' environmental footprint
2. Chocolate???? ;D"
50_breyers,Stargirlmama,2017-09-06,4,Great Non-Dairy Option,2,0,"I had to go to three stores to find the Breyers Non-Dairy Oreo Cookies & Cream ice cream to try, but once I found it, I was happy that I did. it had a slightly different texture than regular ice cream and I hint of almond taste from the almond milk, but it was a great alternative to regular ice cream and didn't make me feel super full and sick after eating it like happens with regular ice cream. We have a friend who's child has a dairy allergy and will definitely pick this up to have as an alternative option when she comes for a birthday party!"
50_breyers,Putney,2019-03-05,5,New and Exciting,1,1,"People that are not dairy free do not understand that almond milk is not something that is naturally creamy. If you can have real milk then do so and stop giving negative reviews for people who can't have real dairy. It's obviously not going to be super creamy... It's made with almonds. But that being said it's a good dessert. It has many potentials. Frozen dessert shakes, on the side with ice cream and much more. It's not sickning sweet and if you like it sweeter add some ice cream toppings :) I like the fact that it has Oreos in it . It could have some more. I'd like to see different flavors of the actual ice cream in the future like chocolate and cherries . Thank you for your effort. It gets annoying to have to make your own when your the only person that eats dairy free :) make more flavors dairy free please!! Chocolate Rocky road sounds good..."
50_breyers,Kal D,2020-05-04,5,Dairy Allergy,0,0,"I was so excited when I saw this!! A non dairy ice cream from a REAL ice cream brand!! I saw it's produced on dairy equipment... I'm severely allergic to dairy so I was hesitant to buy it, but that's what EpiPen's are for lol. I had no reaction when I ate it, and it tastes just like the icecream I remember when I was little and had no allergies!!! I really appreciate Breyer's making this, I wish I could find the other flavor somewhere! It sounds really good! Maybe in the future if y'all make more flavors there could be a dedicated dairy free line in the factory :) I DO get the kind of greasy taste in my mouth that I saw someone talking about, but its really not bad."
50_breyers,Lydia,2020-02-01,4,Love!,1,0,"Love Oreo cookies and Love ice cream but I can’t do the dairy. I was super excited when I discovered this in the store. Totally hit the spot!!
Can’t wait for some more non dairy options. Yum!"
50_breyers,Slh519,2017-07-28,5,Excellent ice cream alternative,1,0,"Wow, the Breyers non dairy ice cream was such a pleasant surprise!! I usually shy away from non dairy ice cream because I just don't think it will compare to the real stuff and that I'll inevitably be disappointed but this product really proved me wrong! I LOVE ice cream but unfortunately dairy doesn't always love me back quite as much and I think this might just be the solution to my dilemma! The ice cream tasted great, had a good creamy consistency and really tastes just like normal dairy ice cream but without any dairy side effects. The only difference I could decider was that it tasted a little lighter than some of the really rich dairy ice creams, but that wasn't really a negative. I think I've found my new go to treat!"
50_breyers,JJEVANSMUA,2017-07-26,4,Perfect Treat,2,0,I absolutely loved Breyer's non-dairy cookies n cream ice-cream as well as the rest of the family. My children could not even tell it's non-dairy and trust me they know non-dairy and Gluten food all too well. Love that they use real almond milk and really think they should start putting out more non-dairy flavors. What a great delicious treat for anyone! Wether you are just exploring other healthier food options or can not have dairy products Breyers non dairy is the perfect option!
50_breyers,Anna,2017-08-26,5,Thank You!,3,0,"I have a dairy allergy, so I was excited to see a new option at Target! The cookies and cream ice cream is delicious and just like I remembered. It was $4.19 at my store, which is cheaper than what a pint of the other dairy free brands costs. And this is twice the size! Thank you, thank you, thank you. I hope you make more flavors! Would love to see cookie dough and mint chocolate chip someday!"
50_breyers,Mike,2017-07-05,5,About time they made this!,5,0,It's better than a lot of the non-dairy aternatives out there and a much better value! Good job Breyers!
50_breyers,Katers921,2017-07-31,2,Not so ice creamy,13,32,"Breyers Non-dairy Oreo cookies & cream is not something I would buy unless I was on a restricted diet. I am vegetarian, not vegan, so I have no problem with regular ice cream. That being said, I am willing to try out healthier options. This is NOT one of them. This Breyers product tastes like freezer burn with Oreos in it. It's more like a milk slushie than ice cream. Another issue I have is the ingredient list. It contains lots of sugar in different forms, palm oil, corn syrup, along with lots of ingredients I cannot pronounce. This is not food. I'll stick to my regular brand that has four ingredients that are real food. I wouldn't recommend this unless you are on a non dairy diet and really crave something sort of like ice cream."
50_breyers,nolactoseplease,2018-02-25,1,not yum,0,1,"I was excited to see another non- lactose option from Breyers, but this was defective (I hope). What I thought was frost covering the package was actually leaking almond milk. The interior was shrunken such that the bottom was kind of hollow and as you can see there's a dark color around the edges of the ice almond milk. I gave it a taste in the middle not so great."
50_breyers,Highway2Health,2019-04-21,2,Need more non gmo and natural ingredients,0,0,"I think it’s great that breyers is offering more vegan options and I will applaud them for that. The ice cream wasn’t as good as other non dairy ice cream on the market and I really wish more companies would use more natural ingredients and non gmo food sources. Breyers peanut butter ice cream boasts about having non gmo ingredients so it goes to show that they are aware of it. It would be so awesome if they teamed up with Newman O’s or another brand of non gmo Oreo style cookie and send a message to Nabisco as well as other Monsanto affiliated corporations that natural ingredients matter. While I love the effort they put in by offering a non dairy version, I still feel that they can do better."
50_breyers,Bekbek25,2018-01-25,5,Love it!!,2,0,"I have been missing ice cream for a few years now, and was super excited to find this made with almond milk. It tastes amazing I love cookies and cream and it's so good, thank you for making a delicious ice cream like always and now I can it without any issues. Hope more flavors come out soon maybe mint and chip and cookie dough ;)..... will definitely be buying more of the cookies n cream with almond milk"
50_breyers,Nish,2019-05-05,1,"""Vegan"" ingredients",2,4,"My concern are the ingredients. If ur eating this simply to avoid the dairy, than sure, go for it. However, Mono & diglycerides are mostly sourced from animal fats and in this case it doesnt specify. Therefore, is it really vegan? High fructose corn syrup, soybean oil, soy lecithin, to name a few terrible ingredients. If ur a junk food vegan eating these ingredients, u may as well just eat the traditional stuff. Breyers makes a dairy ""natural"" vanilla without these terrible ingredients. Why cant they make them all like that, including the non dairy?.. ijs"
50_breyers,Vegan2017R,2017-10-17,5,Tastes so good!,2,0,"As a vegan, I have tried numerous flavors of non-dairy ice creams (in almond milk, cashew, coconut) and have not found any I love (without making it from scratch at home with bananas) until now. Thank you Brewers for making a ""normal"" tasting non-dairy ice cream! Can't wait to try the PB vanilla next. If you come up with a delicious non-dairy cotton candy flavor I will be your number one fan! :)"
50_breyers,Kidsdoc907,2017-07-08,5,Tasty,5,1,"We love this ice cream. It's the only non-pint-sized non-dairy ice cream we've seen and it's really tasty. Can't wait till other flavors are available. Or even better, you start making it with coconut milk."
50_breyers,Carolivy64,2018-04-23,1,All it has going for it is cold and creamy,2,0,"I find this ice cream hits the cold and creamy spot, but that is all it does. There are enough cookies, but it is very lacking in flavor! Not real sweet, but I don't taste any of the chocolate that I associate with Oreos, nor do I taste anything really at all but a mild sweetness. Not sure what it needs, but it definitely needs something to boost it and give it some flavor!"
50_breyers,James718,2020-08-08,5,Love the taste great,0,0,I love the non dairy wish there was more flavors. One thing I Noticed that I don't understand is the first time I bought this ice cream it had a seal now I get them from my supermarket by my house & there is No seals on any of them.
50_breyers,Bri0903,2017-08-31,5,"Best DF ""Ice cream""",2,0,I'm not a big fan of cookies n cream ice cream but this is seriously the best dairy free ice cream I've ever had. And I've tried countless options! Would LOVE more flavors! Coffee inparticular. You really got this right breyers! I will be buying more.
50_breyers,Cgod,2017-08-21,1,Glad Breyer's is branching out but this is a flop,2,4,When I saw that Breyer's was coming out with a dairy free ice cream I knew that I had to try it. I'm very sad to say that this is the worst dairy free ice cream I've had (and I've had a lot of brands). This ice cream tastes like diet ice cream and you aren't even saving any calories eating it compared to other non dairy ice creams. Looking at the nutritional info the ice cream contains an average amount of fat and sugar compared to other non dairy ice creams so I'm not sure for its non satisfying taste.
50_breyers,Cindy,2017-07-15,4,Finally!!,1,0,"Finally someone figured out how to make a non-dairy ""ice cream"" that actually tastes good! I am dairy-free not by choice but because I am not able to tolerate any cow's milk products without severe discomfort. I have tried soy, coconut, almond, and rice milk products and found them lacking in taste, texture, or both. I had resigned myself to italian ices and sorbets then my mother found an article in the paper that mentioned Breyers Non-Dairy Cookies and Cream. I ran out to try it and am SO glad that I did! The texture is creamy and the almond taste is not overpowering like in other products I have tried. With the Oreo's, there is a nice crunch here and there as well. I wanted a strong chocolate flavor so I added a bit of syrup but this product can stand on its own. Thank you Breyers for making this!! I would recommend this product to anyone who needs to be dairy free."
50_breyers,Anonymous,2017-09-06,3,Sweet and creamy,1,0,"I was already a fan of Breyer's (though lactose-intolerant, sadly), so I was happy to see this non-dairy version available to try. I enjoyed the texture, still creamy despite being made with almond milk. The Oreo pieces are awesome, but I did find that the amount of sugar was a bit much - it kind of overpowered the taste of vanilla in the ice cream itself. Still, I'd gladly try the other flavors available."
50_breyers,Pkmom,2019-08-27,1,Greasy taste left in mouth,1,0,"I am lactose intolerant, so I love almond milk in a lot of frozen desserts. I was excited when I saw this! Unfortunately, the taste was mediocre, and it left a greasy feeling on my lips and tongue. The ONLY redeeming factor was the Oreo pieces. I dug them out and left the “ice cream”. I will NOT be purchasing this item again."
50_breyers,avva,2020-06-08,5,Best Vegan ice cream ever!!,0,0,"My sister has a severe dairy allergy and we've been on the hunt for the best vegan ice cream for 14 years and this is it! We've tried every brand we coud get our hands on. So- delious was the worst. I don't know how Breyers did it but this is perfect. Love the texture, flavor and quantity of ice cream for the price. You wouldn't even know this was non-dairy. Thank you for making this ice-cream!!! We are lookign forward to more non-dairy flavors from you! How about a nondairy classic Neopolitan?"
50_breyers,drummer,2018-08-02,5,"miss this Ice Cream, haven't found in months!",0,0,"I am severely lactose intolerant to the point where even lactaid ice cream still makes me sick. I have always loved Oreo ice cream since I was kid but can no longer have anything with milk. I was so excited to find out about this ice cream and would buy it all the time as it is delicious and tastes like the real deal and most importantly doesn't make me sick! But for the last 6 months no stores within 100 miles of me carry it anymore. Very sad about this, hope this flavor isn't going away!"
50_breyers,Bryguy,2017-07-19,5,Awesome! Make more flavors!,1,0,This is one of the best non-dairy ice cream products out there when you consider taste and price point. All Breyers needs to do is make more flavors! Now!
